alltime,country,id,pollyear,position,artist,track,releaseyear
True,Australia,2644,2013.0,43.0,John Butler Trio,Betterman,2001
True,France,2645,2013.0,44.0,Daft Punk,One More Time,2001
True,USA,2646,2013.0,45.0,Modest Mouse,Float On,2004
True,Australia,2647,2013.0,46.0,Nick Cave & The Bad Seeds,Into My Arms,1997
True,USA,2648,2013.0,47.0,The Offspring,Self Esteem,1994
True,USA,2649,2013.0,48.0,The Strokes,Last Nite,2001
True,UK,2650,2013.0,49.0,Florence + the Machine,Dog Days Are Over,2009
True,USA,2651,2013.0,50.0,Pearl Jam,Better Man,1995
True,USA,2652,2013.0,51.0,The Dandy Warhols,Bohemian Like You,2000
True,UK,2653,2013.0,52.0,Gorillaz,Feel Good Inc,2005
True,UK,2654,2013.0,53.0,Placebo,Every You Every Me,1999
True,USA,2655,2013.0,54.0,Kings Of Leon,Sex On Fire,2008
True,UK,2656,2013.0,55.0,Fatboy Slim,Praise You,1999
True,UK,2657,2013.0,56.0,Underworld,Born Slippy .NUXX,1996
True,UK,2658,2013.0,57.0,Bloc Party,Banquet,2004
True,Australia,2659,2013.0,58.0,The Whitlams,No Aphrodisiac,1997
True,France,2660,2013.0,59.0,Daft Punk,Around The World,1997
True,UK,2661,2013.0,60.0,Bush,Glycerine,1996
True,USA,2662,2013.0,61.0,The Black Keys,Lonely Boy,2011
True,Australia,2663,2013.0,62.0,Spiderbait,Buy Me A Pony,1996
True,Australia,2664,2013.0,63.0,Grinspoon,Chemical Heart,2002
True,USA,2665,2013.0,64.0,MGMT,Kids,2008
True,France,2666,2013.0,65.0,Daft Punk,"Harder, Better, Faster, Stronger",2001
True,Australia,2667,2013.0,66.0,You Am I,Berlin Chair,1994
True,UK,2668,2013.0,67.0,alt-J,Breezeblocks,2012
True,Australia,2669,2013.0,68.0,Jet,Are You Gonna Be My Girl,2003
True,USA,2670,2013.0,69.0,Eminem,Lose Yourself,2002
True,Australia,2671,2013.0,70.0,Regurgitator,! (The Song Formerly Known As),1998
True,UK,2672,2013.0,71.0,Gorillaz,Clint Eastwood,2001
True,Australia,2673,2013.0,72.0,Wolfmother,Joker And The Thief,2005
True,USA,2674,2013.0,73.0,Edward Sharpe & The Magnetic Zeros,Home,2009
True,UK,2675,2013.0,74.0,The Wombats,Let's Dance To Joy Division,2007
True,USA,2676,2013.0,75.0,The Killers,Somebody Told Me,2004
True,USA,2677,2013.0,76.0,MGMT,Electric Feel,2008
True,Australia,2678,2013.0,77.0,The Presets,My People,2007
True,Australia,2679,2013.0,78.0,Silverchair,Freak,1997
True,UK,2680,2013.0,79.0,Arctic Monkeys,I Bet You Look Good On The Dancefloor,2005
True,USA,2681,2013.0,80.0,Rage Against The Machine,Bulls On Parade,1996
True,Australia,2682,2013.0,81.0,Angus & Julia Stone,Big Jet Plane,2010
True,USA,2683,2013.0,82.0,Wheatus,Teenage Dirtbag,2000
True,UK,2684,2013.0,83.0,Pulp,Common People,1995
True,USA,2685,2013.0,84.0,Kanye West,Gold Digger {ft. Jamie Foxx},2005
True,USA,2686,2013.0,85.0,Coolio,Gangsta's Paradise,1995
True,USA,2687,2013.0,86.0,The Killers,When You Were Young,2006
True,UK,2688,2013.0,87.0,The Kooks,Naive,2006
True,Australia,2689,2013.0,88.0,Something For Kate,Monsters,2001
True,USA,2690,2013.0,89.0,TV On The Radio,Wolf Like Me,2006
True,Australia,2691,2013.0,90.0,Silverchair,Straight Lines,2007
True,Australia,2692,2013.0,91.0,Jebediah,Harpoon,1998
True,Iceland,2693,2013.0,92.0,Of Monsters And Men,Little Talks,2012
True,USA,2694,2013.0,93.0,Soundgarden,Black Hole Sun,1994
True,USA,2695,2013.0,94.0,Foster The People,Pumped Up Kicks,2010
True,Australia,2696,2013.0,95.0,Ben Lee,Cigarettes Will Kill You,1998
True,Australia,2697,2013.0,96.0,The Cat Empire,Hello,2003
True,UK,2698,2013.0,97.0,M.I.A.,Paper Planes,2007
True,Australia,2699,2013.0,98.0,Jebediah,Leaving Home,1997
True,USA,2700,2013.0,99.0,Lana Del Rey,Video Games,2011
True,USA,2701,2013.0,100.0,Beastie Boys,Intergalactic,1998
False,Australia,2702,2013.0,1.0,Vance Joy,Riptide,2013
False,New Zealand,2703,2013.0,2.0,Lorde,Royals,2013
False,France,2704,2013.0,3.0,Daft Punk,Get Lucky {Ft. Pharrell Williams & Nile Rodgers},2013
False,UK,2705,2013.0,4.0,Arctic Monkeys,Do I Wanna Know?,2013
False,Australia,2706,2013.0,5.0,Flume & Chet Faker,Drop The Game,2013
False,UK,2707,2013.0,6.0,Arctic Monkeys,Why'd You Only Call Me When You're High?,2013
False,USA,2708,2013.0,7.0,Lana Del Rey,Young And Beautiful,2013
False,Australia,2709,2013.0,8.0,Matt Corby,Resolution,2013
False,Australia,2710,2013.0,9.0,The Preatures,Is This How You Feel?,2013
False,UK,2711,2013.0,10.0,London Grammar,Strong,2013
False,USA,2712,2013.0,11.0,HAIM,The Wire,2013
False,New Zealand,2713,2013.0,12.0,Lorde,Tennis Court,2013
False,UK,2714,2013.0,13.0,James Blake,Retrograde,2013
False,Australia,2715,2013.0,14.0,Violent Soho,Covered In Chrome,2013
False,New Zealand,2716,2013.0,15.0,Lorde,Team,2013
False,Canada,2717,2013.0,16.0,Arcade Fire,Reflektor,2013
False,France,2718,2013.0,17.0,Daft Punk,Lose Yourself To Dance {Ft. Pharrell Williams},2013
False,UK,2719,2013.0,18.0,Arctic Monkeys,Arabella,2013
False,Australia,2720,2013.0,19.0,The Kite String Tangle,Given The Chance,2013
False,USA,2721,2013.0,20.0,Kanye West,Black Skinhead,2013
False,Australia,2722,2013.0,21.0,RUFUS,Take Me,2013
False,Australia,2723,2013.0,22.0,Birds Of Tokyo,Lanterns,2013
False,UK,2724,2013.0,23.0,Disclosure,When A Fire Starts To Burn,2013
False,UK,2725,2013.0,24.0,Rudimental,Waiting All Night {Ft. Ella Eyre},2013
False,UK,2726,2013.0,25.0,The Wombats,Your Body Is A Weapon,2013
False,USA,2727,2013.0,26.0,Vampire Weekend,Step,2013
False,USA,2728,2013.0,27.0,HAIM,Falling,2013
False,UK,2729,2013.0,28.0,Chvrches,Recover,2013
False,UK,2730,2013.0,29.0,Foals,My Number,2013
False,Australia,2731,2013.0,30.0,Empire Of The Sun,Alive,2013
False,USA,2732,2013.0,31.0,Vampire Weekend,Diane Young,2013
False,Australia,2733,2013.0,32.0,Thundamentals,Smiles Don't Lie,2013
False,USA,2734,2013.0,33.0,Grouplove,Ways To Go,2013
False,Australia,2735,2013.0,34.0,RUFUS,Desert Night,2013
False,UK,2736,2013.0,35.0,London Grammar,Hey Now,2013
False,UK,2737,2013.0,36.0,Bloc Party,Ratchet,2013
False,UK,2738,2013.0,37.0,Chvrches,Gun,2013
False,Australia,2739,2013.0,38.0,Touch Sensitive,Pizza Guy,2013
False,Australia,2740,2013.0,39.0,San Cisco,Get Lucky {Like A Version},2013
False,Australia,2741,2013.0,40.0,The Amity Affliction,Born To Die,2013
False,Australia,2742,2013.0,41.0,Boy & Bear,Southern Sun,2013
False,USA,2743,2013.0,42.0,Max Frost,White Lies,2013
False,USA,2744,2013.0,43.0,Childish Gambino,3005,2013
False,Australia,2745,2013.0,44.0,Dustin Tebbutt,The Breach,2013
False,USA,2746,2013.0,45.0,Robert Delong,Global Concepts,2013
False,USA,2747,2013.0,46.0,Queens Of The Stone Age,If I Had A Tail,2013
False,UK,2748,2013.0,47.0,Rudimental,Free {Ft. Emeli Sande},2013
False,Australia,2749,2013.0,48.0,Flight Facilities,Stand Still {Ft. Micky Green},2013
False,France,2750,2013.0,49.0,Daft Punk,Doin' It Right {Ft. Panda Bear},2013
False,UK,2751,2013.0,50.0,John Newman,Love Me Again,2013
False,UK,2752,2013.0,51.0,Fatboy Slim & Riva Starr,Eat Sleep Rave Repeat,2013
False,Australia,2753,2013.0,52.0,Cloud Control,Scar,2013
False,Australia,2754,2013.0,53.0,Kingswood,Ohio,2013
False,Canada,2755,2013.0,54.0,Arcade Fire,Afterlife,2013
False,Australia,2756,2013.0,55.0,Boy & Bear,Harlequin Dream,2013
False,USA,2757,2013.0,56.0,HAIM,If I Could Change Your Mind,2013
False,Australia,2758,2013.0,57.0,Andy Bull,Keep On Running,2013
False,France,2759,2013.0,58.0,Daft Punk,Instant Crush {Ft. Julian Casablancas},2013
False,USA,2760,2013.0,59.0,Kanye West,Bound 2,2013
False,UK,2761,2013.0,60.0,Chvrches,Lies,2013
False,UK,2762,2013.0,61.0,London Grammar,Wasting My Young Years,2013
False,USA,2763,2013.0,62.0,Goldroom,Embrace,2013
False,UK,2764,2013.0,63.0,Disclosure,You & Me {Flume Remix},2013
False,USA,2765,2013.0,64.0,The National,Graceless,2013
False,Australia,2766,2013.0,65.0,Chet Faker,Melt {Ft. Kilo Kish},2013
False,Australia,2767,2013.0,66.0,Illy,Ausmusic Month Medley {Like A Version},2013
False,Australia,2768,2013.0,67.0,Bliss N Eso,Act Your Age,2013
False,Australia,2769,2013.0,68.0,Something For Kate,Sweet Nothing {Like A Version},2013
False,UK,2770,2013.0,69.0,Disclosure,White Noise {Ft. AlunaGeorge},2013
False,Australia,2771,2013.0,70.0,Sticky Fingers,Australia Street,2013
False,UK,2772,2013.0,71.0,Two Door Cinema Club,Changing Of The Seasons,2013
False,USA,2773,2013.0,72.0,Queens Of The Stone Age,I Sat By The Ocean,2013
False,USA,2774,2013.0,73.0,Busta Rhymes,"Thank You {Ft. Q-Tip, Kanye West & Lil Wayne}",2013
False,USA,2775,2013.0,74.0,Major Lazer,Jessica {Ft. Ezra Koenig},2013
False,Norway,2776,2013.0,75.0,Mikhael Paskalev,I Spy,2013
False,Australia,2777,2013.0,76.0,SAFIA,"Listen To Soul, Listen To Blues",2013
False,Australia,2778,2013.0,77.0,Illy,Youngbloods {Ft. Ahren Stringer},2013
False,USA,2779,2013.0,78.0,MS MR,Fantasy,2013
False,USA,2780,2013.0,79.0,A$AP Rocky,"F**kin' Problems {Ft. Drake, 2 Chainz & Kendrick Lamar}",2013
False,Australia,2781,2013.0,80.0,Panama,Always,2013
False,Australia,2782,2013.0,81.0,Andy Bull,Baby I Am Nobody Now,2013
False,Australia,2783,2013.0,82.0,Cloud Control,Dojo Rising,2013
False,Australia,2784,2013.0,83.0,The Jezabels,The End,2013
False,Australia,2785,2013.0,84.0,British India,Summer Forgive Me,2013
False,Australia,2786,2013.0,85.0,Remi,Sangria,2013
False,UK,2787,2013.0,86.0,Bring Me The Horizon,Sleepwalking,2013
False,Australia,2788,2013.0,87.0,John Butler Trio,Only One,2013
False,Australia,2789,2013.0,88.0,Josh Pyke,Leeward Side,2013
False,Australia,2790,2013.0,89.0,The Cat Empire,Brighter Than Gold,2013
False,USA,2791,2013.0,90.0,Vampire Weekend,Unbelievers,2013
False,Australia,2792,2013.0,91.0,RUFUS,Tonight,2013
False,UK,2793,2013.0,92.0,Bring Me The Horizon,Shadow Moses,2013
False,USA,2794,2013.0,93.0,St Lucia,Elevate,2013
False,Australia,2795,2013.0,94.0,Bliss N Eso,House Of Dreams,2013
False,Australia,2796,2013.0,95.0,Vance Joy,Play With Fire,2013
False,Australia,2797,2013.0,96.0,Big Scary,Luck Now,2013
False,USA,2798,2013.0,97.0,Queens Of The Stone Age,My God Is The Sun,2013
False,Australia,2799,2013.0,98.0,Horrorshow,Dead Star Shine,2013
False,USA,2800,2013.0,99.0,Dillon Francis,Without You {Ft. Totally Enormous Extinct Dinosaurs},2013
False,Australia,2801,2013.0,100.0,Karnivool,We Are,2013
False,Australia,2802,2014.0,1.0,Chet Faker,Talk Is Cheap,2014
False,Australia,2803,2014.0,2.0,Peking Duk,High {Ft. Nicole Millar},2014
False,Australia,2804,2014.0,3.0,Hilltop Hoods,Cosby Sweater,2014
False,Germany,2805,2014.0,4.0,Milky Chance,Stolen Dance,2014
False,Australia,2806,2014.0,5.0,Peking Duk,Take Me Over {Ft. SAFIA},2014
False,UK,2807,2014.0,6.0,Mark Ronson,Uptown Funk {Ft. Bruno Mars},2014
False,Australia,2808,2014.0,7.0,Chet Faker,Gold,2014
False,Australia,2809,2014.0,8.0,Chet Faker,1998,2014
False,Australia,2810,2014.0,9.0,Sia,Chandelier,2014
False,Iceland,2811,2014.0,10.0,Asgeir,King And Cross,2014
False,USA,2812,2014.0,11.0,ZHU,Faded,2014
False,UK,2813,2014.0,12.0,Glass Animals,Gooey,2014
False,Australia,2814,2014.0,13.0,Vance Joy,Mess Is Mine,2014
False,UK,2815,2014.0,14.0,alt-J,Every Other Freckle,2014
False,Australia,2816,2014.0,15.0,The Kite String Tangle,Arcadia,2014
False,UK,2817,2014.0,16.0,alt-J,Left Hand Free,2014
False,Australia,2818,2014.0,17.0,Illy,Tightrope {Ft. Scarlett Stevens},2014
False,New Zealand,2819,2014.0,18.0,Lorde,Yellow Flicker Beat,2014
False,Australia,2820,2014.0,19.0,Ball Park Music,She Only Loves Me When I'm There,2014
False,Australia,2821,2014.0,20.0,Sticky Fingers,Gold Snafu,2014
False,Australia,2822,2014.0,21.0,Chet Faker,(Lover) You Don't Treat Me No Good {Like A Version 2014},2014
False,Australia,2823,2014.0,22.0,The Amity Affliction,Pittsburgh,2014
False,USA,2824,2014.0,23.0,Future Islands,Seasons (Waiting On You),2014
False,Australia,2825,2014.0,24.0,Meg Mac,Roll Up Your Sleeves,2014
False,Australia,2826,2014.0,25.0,Bluejuice,I'll Go Crazy,2014
False,UK,2827,2014.0,26.0,alt-J,Hunger Of The Pine,2014
False,USA,2828,2014.0,27.0,Banks,Beggin For Thread,2014
False,Australia,2829,2014.0,28.0,The Griswolds,Beware The Dog,2014
False,Australia,2830,2014.0,29.0,The Preatures,Somebody's Talking,2014
False,Australia,2831,2014.0,30.0,Thundamentals,Something I Said {Ft. Thom Crawford},2014
False,USA,2832,2014.0,31.0,Childish Gambino,Sober,2014
False,USA,2833,2014.0,32.0,Lana Del Rey,West Coast,2014
False,Australia,2834,2014.0,33.0,San Cisco,RUN,2014
False,UK,2835,2014.0,34.0,SBTRKT,NEW DORP. NEW YORK {Ft. Ezra Koenig},2014
False,Australia,2836,2014.0,35.0,Allday,You Always Know The DJ,2014
False,Australia,2837,2014.0,36.0,Hilltop Hoods,Won't Let You Down {Ft. Maverick Sabre},2014
False,Australia,2838,2014.0,37.0,Alison Wonderland,I Want U,2014
False,Sweden,2839,2014.0,38.0,First Aid Kit,My Silver Lining,2014
False,Australia,2840,2014.0,39.0,Flight Facilities,Two Bodies {Ft. Emma Louise},2014
False,New Zealand,2841,2014.0,40.0,Broods,Mother & Father,2014
False,Australia,2842,2014.0,41.0,Carmada,Maybe,2014
False,Australia,2843,2014.0,42.0,Kim Churchill,Window To The Sky,2014
False,UK,2844,2014.0,43.0,Jamie T,Zombie,2014
False,Germany,2845,2014.0,44.0,Milky Chance,Flashed Junk Mind,2014
False,UK,2846,2014.0,45.0,FKA twigs,Two Weeks,2014
False,Australia,2847,2014.0,46.0,Meg Mac,Grandma's Hands,2014
False,New Zealand,2848,2014.0,47.0,Lorde,Tennis Court (Flume Remix),2014
False,Australia,2849,2014.0,48.0,DMA's,Delete,2014
False,USA,2850,2014.0,49.0,TV On The Radio,Happy Idiot,2014
False,Australia,2851,2014.0,50.0,Vance Joy,First Time,2014
False,Australia,2852,2014.0,51.0,Courtney Barnett,Pickles From The Jar,2014
False,Australia,2853,2014.0,52.0,Flight Facilities,Sunshine {Ft. Reggie Watts},2014
False,USA,2854,2014.0,53.0,Kendrick Lamar,i,2014
False,UK,2855,2014.0,54.0,Chvrches,Do I Wanna Know? {Like A Version 2014},2014
False,Canada,2856,2014.0,55.0,Caribou,Can't Do Without You,2014
False,Australia,2857,2014.0,56.0,Kingswood,I Can Feel That You Don't Love Me,2014
False,Australia,2858,2014.0,57.0,Hilltop Hoods,Walking Under Stars,2014
False,Australia,2859,2014.0,58.0,Ball Park Music,Everything Is Shit Except My Friendship With You,2014
False,Norway,2860,2014.0,59.0,Röyksopp,Monument (The Inevitable End Version) {Ft. Robyn},2014
False,USA,2861,2014.0,60.0,Childish Gambino,Sweatpants,2014
False,Australia,2862,2014.0,61.0,Andy Bull,Talk Too Much,2014
False,Australia,2863,2014.0,62.0,Angus & Julia Stone,Heart Beats Slow,2014
False,USA,2864,2014.0,63.0,The War On Drugs,Red Eyes,2014
False,Australia,2865,2014.0,64.0,The Amity Affliction,Don't Lean On Me,2014
False,Australia,2866,2014.0,65.0,Allday,Right Now,2014
False,USA,2867,2014.0,66.0,clipping.,Work Work {Ft. Cocc Pistol Cree},2014
False,UK,2868,2014.0,67.0,Jungle,Busy Earnin',2014
False,UK,2869,2014.0,68.0,Bring Me The Horizon,Drown,2014
False,Australia,2870,2014.0,69.0,The Smith Street Band,Surrender,2014
False,Australia,2871,2014.0,70.0,Odd Mob,Is It A Banger?,2014
False,Australia,2872,2014.0,71.0,The Amity Affliction,The Weigh Down,2014
False,USA,2873,2014.0,72.0,Run The Jewels,Close Your Eyes (And Count To Fuck) {Ft. Zack De La Rocha},2014
False,Norway,2874,2014.0,73.0,Röyksopp & Robyn,Do It Again,2014
False,UK,2875,2014.0,74.0,Duke Dumont,I Got U {Ft. Jax Jones},2014
False,Australia,2876,2014.0,75.0,360,Live It Up {Ft. Pez},2014
False,Australia,2877,2014.0,76.0,Kingswood,Micro Wars,2014
False,Norway,2878,2014.0,77.0,Highasakite,Since Last Wednesday,2014
False,Australia,2879,2014.0,78.0,Thundamentals,Quit Your Job,2014
False,USA,2880,2014.0,79.0,Jack White,Lazaretto,2014
False,USA,2881,2014.0,80.0,Rise Against,I Don't Want To Be Here Anymore,2014
False,France,2882,2014.0,81.0,The Avener,Fade Out Lines,2014
False,Australia,2883,2014.0,82.0,Hopium,Dreamers {Ft. Phoebe Lou},2014
False,Australia,2884,2014.0,83.0,British India,Wrong Direction,2014
False,USA,2885,2014.0,84.0,Foo Fighters,Something From Nothing,2014
False,UK,2886,2014.0,85.0,Chvrches,Get Away,2014
False,Australia,2887,2014.0,86.0,Sticky Fingers,Just For You,2014
False,Australia,2888,2014.0,87.0,Briggs,Bad Apples,2014
False,Australia,2889,2014.0,88.0,DZ Deathrays,Gina Works At Hearts,2014
False,USA,2890,2014.0,89.0,Cold War Kids,First,2014
False,Australia,2891,2014.0,90.0,Thundamentals,Got Love {Ft. Solo},2014
False,Australia,2892,2014.0,91.0,Meg Mac,Bridges {Like A Version 2014},2014
False,Australia,2893,2014.0,92.0,One Day,Love Me Less,2014
False,Australia,2894,2014.0,93.0,Vance Joy,Georgia,2014
False,Australia,2895,2014.0,94.0,Sticky Fingers,Liquorlip Loaded Gun,2014
False,Australia,2896,2014.0,95.0,Thelma Plum,How Much Does Your Love Cost?,2014
False,Australia,2897,2014.0,96.0,SAFIA,"Paranoia, Ghosts & Other Sounds",2014
False,Australia,2898,2014.0,97.0,Japanese Wallpaper,Between Friends {Ft. Jesse Davidson},2014
False,UK,2899,2014.0,98.0,Bombay Bicycle Club,Luna,2014
False,Australia,2900,2014.0,99.0,Ball Park Music,Trippin' The Light Fantastic,2014
False,Australia,2901,2014.0,100.0,Tkay Maidza,Switch Lanes {Prod. Paces},2014
False,Australia,2902,2015.0,1.0,The Rubens,Hoops,2015
False,USA,2903,2015.0,2.0,Kendrick Lamar,King Kunta,2015
False,USA,2904,2015.0,3.0,Major Lazer,Lean On {Ft. M¯/DJ Snake},2015
False,Australia,2905,2015.0,4.0,Tame Impala,The Less I Know The Better,2015
False,Australia,2906,2015.0,5.0,Tame Impala,Let It Happen,2015
False,Australia,2907,2015.0,6.0,Marcus Marr & Chet Faker,The Trouble With Us,2015
False,Australia,2908,2015.0,7.0,Jarryd James,Do You Remember,2015
False,Australia,2909,2015.0,8.0,Hermitude,The Buzz {Ft. Mataya/Young Tapz},2015
False,Canada,2910,2015.0,9.0,The Weeknd,Can't Feel My Face,2015
False,UK,2911,2015.0,10.0,Disclosure,Magnets {Ft. Lorde},2015
False,Australia,2912,2015.0,11.0,Meg Mac,Never Be,2015
False,Australia,2913,2015.0,12.0,RÜFÜS,You Were Right,2015
False,UK,2914,2015.0,13.0,Duke Dumont,Ocean Drive,2015
False,Canada,2915,2015.0,14.0,Drake,Hotline Bling,2015
False,Australia,2916,2015.0,15.0,Violent Soho,Like Soda,2015
False,Australia,2917,2015.0,16.0,Vance Joy,Fire And The Flood,2015
False,France,2918,2015.0,17.0,DJ Snake,Middle {Ft. Bipolar Sunshine},2015
False,USA,2919,2015.0,18.0,Macklemore & Ryan Lewis,DOWNTOWN {Ft. Eric Nally/Melle Mel/Kool Moe Dee/Grandmaster Caz},2015
False,Canada,2920,2015.0,19.0,The Weeknd,The Hills,2015
False,UK,2921,2015.0,20.0,Foals,Mountain At My Gates,2015
False,Australia,2922,2015.0,21.0,Gang Of Youths,Magnolia,2015
False,Australia,2923,2015.0,22.0,L D R U,Keeping Score {Ft. Paige IV},2015
False,Australia,2924,2015.0,23.0,SAFIA,Embracing Me,2015
False,Australia,2925,2015.0,24.0,Flume,Some Minds {Ft. Andrew Wyatt},2015
False,Australia,2926,2015.0,25.0,The Amity Affliction,Shine On,2015
False,UK,2927,2015.0,26.0,Jamie xx,I Know There's Gonna Be (Good Times) {Ft. Young Thug/Popcaan},2015
False,Australia,2928,2015.0,27.0,Vallis Alps,Young,2015
False,Australia,2929,2015.0,28.0,RÜFÜS,Like An Animal,2015
False,UK,2930,2015.0,29.0,The Wombats,Greek Tragedy,2015
False,Australia,2931,2015.0,30.0,Peking Duk,Say My Name {Ft. Benjamin Joseph},2015
False,UK,2932,2015.0,31.0,Jamie xx,Loud Places {Ft. Romy},2015
False,UK,2933,2015.0,32.0,Chvrches,Leave A Trace,2015
False,Australia,2934,2015.0,33.0,Urthboy,Long Loud Hours {Ft. Bertie Blackman},2015
False,Australia,2935,2015.0,34.0,Tame Impala,Eventually,2015
False,Australia,2936,2015.0,35.0,SAFIA,Counting Sheep,2015
False,UK,2937,2015.0,36.0,Snakehips,All My Friends {Ft. Tinashe/Chance The Rapper},2015
False,USA,2938,2015.0,37.0,Kendrick Lamar,Alright,2015
False,UK,2939,2015.0,38.0,Florence + The Machine,Delilah,2015
False,Australia,2940,2015.0,39.0,Illy,Swear Jar,2015
False,UK,2941,2015.0,40.0,Florence + The Machine,Ship To Wreck,2015
False,Germany,2942,2015.0,41.0,Claptone,Puppet Theatre {Ft. Peter Bjorn & John},2015
False,USA,2943,2015.0,42.0,Halsey,Hold Me Down,2015
False,Australia,2944,2015.0,43.0,Courtney Barnett,Pedestrian At Best,2015
False,Australia,2945,2015.0,44.0,Hayden James,Something About You,2015
False,UK,2946,2015.0,45.0,Bring Me The Horizon,Throne,2015
False,UK,2947,2015.0,46.0,The Chemical Brothers,Go {Ft. Q-Tip},2015
False,Australia,2948,2015.0,47.0,Asta,Dynamite {Ft. Allday},2015
False,Australia,2949,2015.0,48.0,Parkway Drive,Crushed,2015
False,Australia,2950,2015.0,49.0,San Cisco,Too Much Time Together,2015
False,Australia,2951,2015.0,50.0,BOO SEEKA,Deception Bay,2015
False,UK,2952,2015.0,51.0,Chvrches,Clearest Blue,2015
False,USA,2953,2015.0,52.0,Ratatat,Cream On Chrome,2015
False,Australia,2954,2015.0,53.0,Matt Corby,Monday,2015
False,USA,2955,2015.0,54.0,ZHU x Skrillex x THEY.,Working For It,2015
False,New Zealand,2956,2015.0,55.0,Unknown Mortal Orchestra,Multi-Love,2015
False,Australia,2957,2015.0,56.0,Sia,Alive,2015
False,Australia,2958,2015.0,57.0,Alpine,Foolish,2015
False,Australia,2959,2015.0,58.0,Parkway Drive,Vice Grip,2015
False,Australia,2960,2015.0,59.0,Alison Wonderland,Run,2015
False,Denmark,2961,2015.0,60.0,MØ,Kamikaze,2015
False,Australia,2962,2015.0,61.0,Tame Impala,Cause I'm A Man,2015
False,UK,2963,2015.0,62.0,Disclosure,Omen {Ft. Sam Smith},2015
False,Australia,2964,2015.0,63.0,Boy & Bear,Walk The Wire,2015
False,USA,2965,2015.0,64.0,A$AP Rocky,L$D,2015
False,USA,2966,2015.0,65.0,Alabama Shakes,Don't Wanna Fight,2015
False,Australia,2967,2015.0,66.0,Tkay Maidza,M.O.B.,2015
False,UK,2968,2015.0,67.0,The Wombats,Give Me A Try,2015
False,UK,2969,2015.0,68.0,Skepta,Shutdown,2015
False,Australia,2970,2015.0,69.0,Japanese Wallpaper,Forces {Ft. Airling},2015
False,UK,2971,2015.0,70.0,Florence + The Machine,What Kind Of Man,2015
False,Canada,2972,2015.0,71.0,Grimes,Flesh Without Blood,2015
False,Australia,2973,2015.0,72.0,Birds Of Tokyo,Anchor,2015
False,Australia,2974,2015.0,73.0,Ngaiire,Once,2015
False,USA,2975,2015.0,74.0,Major Lazer,Powerful {Ft. Ellie Goulding/Tarrus Riley},2015
False,Australia,2976,2015.0,75.0,Courtney Barnett,Elevator Operator,2015
False,Australia,2977,2015.0,76.0,British India,Suddenly,2015
False,Australia,2978,2015.0,77.0,DMA's,Lay Down,2015
False,UK,2979,2015.0,78.0,Jack Garratt,Weathered,2015
False,Australia,2980,2015.0,79.0,The Cat Empire,Wolves,2015
False,USA,2981,2015.0,80.0,A$AP Rocky,Everyday {Ft. Rod Stewart/Miguel/Mark Ronson},2015
False,Australia,2982,2015.0,81.0,Tuka,Big Jet Plane {triple j Like A Version},2015
False,Australia,2983,2015.0,82.0,Courtney Barnett,Depreston,2015
False,Australia,2984,2015.0,83.0,Flight Facilities,Down To Earth {Radio Edit},2015
False,Australia,2985,2015.0,84.0,Sticky Fingers,Delete {triple j Like A Version},2015
False,Australia,2986,2015.0,85.0,Flight Facilities,Heart Attack {Ft. Owl Eyes} {Radio Edit},2015
False,UK,2987,2015.0,86.0,Bring Me The Horizon,Happy Song,2015
False,Canada,2988,2015.0,87.0,Purity Ring,Begin Again,2015
False,Australia,2989,2015.0,88.0,The Bennies,Party Machine,2015
False,USA,2990,2015.0,89.0,Lana Del Rey,High By The Beach,2015
False,Australia,2991,2015.0,90.0,What So Not,Gemini {Ft. George Maple},2015
False,UK,2992,2015.0,91.0,The Wombats,Be Your Shadow,2015
False,Australia,2993,2015.0,92.0,Golden Features,No One {Ft. Thelma Plum},2015
False,USA,2994,2015.0,93.0,Jai Wolf,Indian Summer,2015
False,USA,2995,2015.0,94.0,Halsey,Ghost,2015
False,Australia,2996,2015.0,95.0,Courtney Barnett,Nobody Really Cares If You Don't Go To The Party,2015
False,UK,2997,2015.0,96.0,Rudimental,Rumour Mill {Ft. Anne-Marie/Will Heard},2015
False,Australia,2998,2015.0,97.0,Methyl Ethel,Twilight Driving,2015
False,USA,2999,2015.0,98.0,Major Lazer,Be Together {Ft. Wild Belle},2015
False,UK,3000,2015.0,99.0,Bring Me The Horizon,True Friends,2015
False,Australia,3001,2015.0,100.0,Seth Sentry,Hell Boy,2015
False,Australia,3002,2016.0,1.0,Flume,Never Be Like You {Ft. Kai},2016
False,Australia,3003,2016.0,2.0,Amy Shark,Adore,2016
False,Australia,3004,2016.0,3.0,Tash Sultana,Jungle,2016
False,Australia,3005,2016.0,4.0,Hilltop Hoods,1955 {Ft. Montaigne/Tom Thum},2016
False,USA,3006,2016.0,5.0,Childish Gambino,Redbone,2016
False,Australia,3007,2016.0,6.0,DMA'S,Believe {triple j Like A Version 2016},2016
False,Australia,3008,2016.0,7.0,Illy,Papercuts {Ft. Vera Blue},2016
False,Australia,3009,2016.0,8.0,Flume,Say It {Ft. Tove Lo},2016
False,Australia,3010,2016.0,9.0,Peking Duk,Stranger {Ft. Elliphant},2016
False,Canada,3011,2016.0,10.0,The Weeknd,Starboy {Ft. Daft Punk},2016
False,Australia,3012,2016.0,11.0,Pnau,Chameleon,2016
False,Germany,3013,2016.0,12.0,Milky Chance,Cocoon,2016
